FECHA_ACCIONAMIENTO,ID_CDM,productora,COLABORADOR,ESTADO_VARIANTE,DOMINIO,PDP_ID,PDP_LINK,ITEM_ID,LINK_ITEM,VARIATION_ID,INFO_CHILD,FORZAR_PDP,RESOLUCION,COMENTARIO,Auditor,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Casuisticas,Comentario
23 ene 2026,14344061,Netkel,ext_flagusti,FAMILIA_YA_CREADA,SUPPLEMENTS,MLB19308680,https://produto.mercadolivre.com.br/p/MLB19308680,MLB5020856902,https://produto.mercadolivre.com.br/MLB-5020856902,,FLAVOR: Frutas Roxas e Cranberry/ NET_VOLUME: 1 mL/ NET_WEIGHT: 450 g/ PACKAGING_TYPE: Lata/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 1/ UNIT_VOLUME: 1 mL/ UNIT_WEIGHT: 450 g,MLB64860607,OPTIN_OTHER_PDP,Creación y calidad integral,ext_lopmatia,OK,OK,,,
23 ene 2026,14344081,Netkel,ext_igcuevas,FAMILIA_YA_CREADA,LIGHT_BULBS,MLA21514568,https://articulo.mercadolibre.com.ar/p/MLA21514568,MLA904963721,https://articulo.mercadolibre.com.ar/MLA-904963721,,LIGHT_COLOR: Color/ POWER: 4.7 W/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 4/ VOLTAGE: 220V,MLAMLA64866633,OPTIN_OTHER_PDP,MIX:IMG_UPDATE_ADD/TITLE_UPDATE/DESCRIP_UPDATE/MF_UPDATE,ext_vitofalo,OK,OK,,,
23 ene 2026,14344113,Netkel,ext_igjerez,,DOOR_HANDLES,MLA22708450,https://articulo.mercadolibre.com.ar/p/MLA22708450,MLA901099454,https://articulo.mercadolibre.com.ar/MLA-901099454,,COLOR: Negro/ FINISH: Mate/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,,,IMG_UPDATE_ADD,ext_maminczu,OK,OK,,,
23 ene 2026,14344240,Netkel,ext_igjerez,FAMILIA_YA_CREADA,MATE_KITS,MLA50834171,https://articulo.mercadolibre.com.ar/p/MLA50834171,MLA1888323412,https://articulo.mercadolibre.com.ar/MLA-1888323412,184394229807,COLOR: Negro,MLA50834171,OPTIN_OTHER_PDP,IMG_UPDATE_ADD,ext_vitofalo,NOT OK,NOT OK,50834171,PDP incorrecta,Se coloco optin OTHER PDP pero la PDP era la misma que la colocada
23 ene 2026,14344258,Netkel,ext_igcuevas,,OVENS,MLB52176197,https://produto.mercadolivre.com.br/p/MLB52176197,MLB4968523202,https://produto.mercadolivre.com.br/MLB-4968523202,184030910845,COLOR: Inox/ VOLTAGE: 220V,,OPTIN_SAME_PDP,IMG_UPDATE_ADD/IMG_UPDATE_DELETE,ext_lopmatia,OK,OK,,,
23 ene 2026,14344366,Netkel,ext_flagusti,,HAIR_SHAMPOOS_AND_CONDITIONERS,MLC29397729,https://articulo.mercadolibre.cl/p/MLC29397729,MLC1438689983,https://articulo.mercadolibre.cl/MLC-1438689983,,HAIR_SHAMPOO_AND_CONDITIONER_FRAGRANCE: Te Verde/ HAIR_SHAMPOO_AND_CONDITIONER_PRESENTATION: Tubo depresible/ SALE_FORMAT: Unidad/ TOTAL_CONTENT_VOLUME: 30 mL/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_lopmatia,OK,OK,,,
23 ene 2026,14344534,Netkel,ext_joavgust,,POWERED_RIDE_ON_TOYS,MLB36476773,https://produto.mercadolivre.com.br/p/MLB36476773,MLB4856662588,https://produto.mercadolivre.com.br/MLB-4856662588,,CHARGER_VOLTAGE: 127/220V/ COLOR: Cinza-escuro,,ITEM_INDEFINIDED,Se contradice la marca en ficha técnica con la que figura en imágenes y descripción,ext_maminczu,OK,OK,,,
23 ene 2026,14344560,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,TIE_DOWN_STRAPS,MLA54804874,https://articulo.mercadolibre.com.ar/p/MLA54804874,MLA1399297959,https://articulo.mercadolibre.com.ar/MLA-1399297959,,LENGTH: 10 m/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 4,MLA64886545,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
23 ene 2026,14344637,Netkel,ext_toarruss,FAMILIA_YA_CREADA,PERFUMES,MLM29378832,https://articulo.mercadolibre.com.mx/p/MLM29378832,MLM4493956898,https://articulo.mercadolibre.com.mx/MLM-4493956898,,IS_REFILLABLE: No/ UNIT_VOLUME: 100 mL,MLM29378833,OPTIN_OTHER_PDP,IMG_ADD,ext_maminczu,OK,OK,,,
23 ene 2026,14344642,Netkel,ext_agfasson,,SUPPLEMENTS,MLM58820563,https://articulo.mercadolibre.com.mx/p/MLM58820563,MLM928144630,https://articulo.mercadolibre.com.mx/MLM-928144630,86912285309,FLAVOR: Vainilla,,OPTIN_SAME_PDP,IMG_ADD,ext_vitofalo,OK,OK,,,
23 ene 2026,14344695,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,SUPPLEMENTS,MLB24208433,https://produto.mercadolivre.com.br/p/MLB24208433,MLB4404033168,https://produto.mercadolivre.com.br/MLB-4404033168,,FLAVOR: Baunilha/ NET_WEIGHT: 12 kg/ PACKAGING_TYPE: TETRA PAK (IGUAL DE LEITE)/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 12,MLB36820349,OPTIN_OTHER_PDP,ATT_UPDATE_FAMILY,ext_vitofalo,OK,OK,,,
23 ene 2026,14344734,Netkel,ext_joavgust,,FACIAL_SKIN_CARE_PRODUCTS,MLB26431253,https://produto.mercadolivre.com.br/p/MLB26431253,MLB1711544253,https://produto.mercadolivre.com.br/MLB-1711544253,,SALE_FORMAT: Unidade/ SKIN_TYPE: Todo tipo de pele/ SUGGESTED_AGE: +14/ UNITS_PER_PACK: 1/ UNIT_VOLUME: 30 mL/ UNIT_WEIGHT: 150 g,,ITEM_INDEFINIDED,En imagenes se ven 2 productos pero en ficha técnica y main features se indica que viene un solo producto,ext_vitofalo,NOT OK,NOT OK,26431273,Motivos vs PDP,"El item no es contradictorio, todo el item refiere a 2 unidades salvo la FT (que alimenta las MF) pero al ser un 3x1 se debería tomar como consistente"
23 ene 2026,14344736,Netkel,ext_joavgust,,AUTOMOTIVE_TIRES,MLM34976504,https://articulo.mercadolibre.com.mx/p/MLM34976504,MLM1596300675,https://articulo.mercadolibre.com.mx/MLM-1596300675,,IS_RUN_FLAT: No/ LOAD_INDEX: 115/ SERVICE_TYPE: P/ TIRES_NUMBER: 1/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
23 ene 2026,14344744,Netkel,ext_aiolmedo,,EXHIBITOR_FREEZERS,MLB29506928,https://produto.mercadolivre.com.br/p/MLB29506928,MLB4403526113,https://produto.mercadolivre.com.br/MLB-4403526113,195218819353,VOLTAGE: 220V,,NOT_VARIATION_STOCK,"La PDP hace referencia a los 2 voltajes, pero no tiene el att por falta de stock",ext_maminczu,OK,OK,,,
23 ene 2026,14344774,Netkel,ext_flagusti,,BACKPACKS,MLB39021910,https://produto.mercadolivre.com.br/p/MLB39021910,MLB3108435635,https://produto.mercadolivre.com.br/MLB-3108435635,176297190442,COLOR: Azul,,DESESTIMAR,OD,ext_vitofalo,OK,OK,,,
23 ene 2026,14344815,Netkel,ext_joavgust,,HAMMER_DRILLS,MLM25556978,https://articulo.mercadolibre.com.mx/p/MLM25556978,MLM907046336,https://articulo.mercadolibre.com.mx/MLM-907046336,,COLOR: Turquesa/ VOLTAGE: 12V,,DESESTIMAR,No es un kit oficial,ext_lopmatia,OK,OK,,,
23 ene 2026,14344819,Netkel,ext_elgramug,,SUPPLEMENTS,MLB37275167,https://produto.mercadolivre.com.br/p/MLB37275167,MLB5242587202,https://produto.mercadolivre.com.br/MLB-5242587202,,FLAVOR: N/A,,OPTIN_SAME_PDP,ATT_ADD_CHILD/IMG_ADD/DESCRIP_ADD,ext_vitofalo,OK,OK,,,
23 ene 2026,14344852,Netkel,ext_flagusti,FAMILIA_YA_CREADA,AUTOMOTIVE_TIRES,MLB35418029,https://produto.mercadolivre.com.br/p/MLB35418029,MLB3846218921,https://produto.mercadolivre.com.br/MLB-3846218921,,IS_RUN_FLAT: Não/ LOAD_INDEX: 92 - 630 kg/ SERVICE_TYPE: P/ SPEED_INDEX: R/ TIRES_NUMBER: 1/ UNITS_PER_PACK: 1,MLB19133117,OPTIN_OTHER_PDP,"DESCRIP_UPDATE, ATT_ADD_PARENT",ext_lopmatia,OK,OK,,,
23 ene 2026,14344854,Netkel,ext_agnovare,,UPS_BATTERIES,MLM36223864,https://articulo.mercadolibre.com.mx/p/MLM36223864,MLM3032684670,https://articulo.mercadolibre.com.mx/MLM-3032684670,,SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_lopmatia,NOT OK,NOT OK,Crear variante,PDP incorrecta,"Se asocio a un producto padre, se debía crear la variante por unidad a ese producto."
23 ene 2026,14344869,Netkel,ext_flagusti,FAMILIA_YA_CREADA,RANGES,MCO21031436,https://articulo.mercadolibre.com.co/p/MCO21031436,MCO553315567,https://articulo.mercadolibre.com.co/MCO-553315567,,BURNERS_NUMBER: 4/ COLOR: Gris oscuro/ CONNECTION_TYPE: Gas natural/ OVEN_DOOR_TYPE: Con visor/ RANGE_GAS_TYPE: GN/ VOLTAGE: 110/220V,MCO21031452,OPTIN_OTHER_PDP,"ATT_ADD_FAMILY, ATT_ADD_CHILD, IMG_UPDATE",ext_maminczu,OK,OK,,,
23 ene 2026,14345083,Netkel,ext_agfasson,,POOL_ALGAECIDES,MLB33724340,https://produto.mercadolivre.com.br/p/MLB33724340,MLB2824491895,https://produto.mercadolivre.com.br/MLB-2824491895,,UNIT_VOLUME: 1 L,,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,No se ven las imagenes impactadas
23 ene 2026,14345104,Netkel,ext_igcuevas,,KITCHEN_SINKS,MLB32372196,https://produto.mercadolivre.com.br/p/MLB32372196,MLB5331577290,https://produto.mercadolivre.com.br/MLB-5331577290,,DEPTH: 4.5 cm/ FINISH: Acetinado/ LENGTH: 45 cm/ MATERIAL: Aço inoxidável 201/ WIDTH: 5.5 cm,,OPTIN_SAME_PDP,ATT_ADD_FAMILY,ext_lopmatia,OK,OK,,,
23 ene 2026,14345112,Netkel,ext_joavgust,,CAT_AND_DOG_FOODS,MLB52860638,https://produto.mercadolivre.com.br/p/MLB52860638,MLB5923795750,https://produto.mercadolivre.com.br/MLB-5923795750,,BREED_SIZE: Cães adultos/ FLAVOR: Frango/ NET_WEIGHT: 280 g/ PET_FOOD_TYPE: Úmida/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNIT_WEIGHT: 280 g,,OPTIN_SAME_PDP,IMG_ADD/ATT_UPDATE_CHILD,ext_maminczu,OK,OK,,,
23 ene 2026,14345113,Netkel,ext_agfasson,,HAIR_TREATMENTS,MLB19733789,https://produto.mercadolivre.com.br/p/MLB19733789,MLB3796827925,https://produto.mercadolivre.com.br/MLB-3796827925,,NET_VOLUME: 500 mL/ NET_WEIGHT: 500 g/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 1,,ITEM_INDEFINIDED,"Se ve que el producto es de la marca L'Oréal, pero el Ítem indica marca ""FRAGRANCIARIA"".",ext_vitofalo,NOT OK,NOT OK,19733789,Motivos vs PDP,"Si bien en la marca dice ""FRAGRANCIARIA"" toda la PDP refiere a L'Oréal, por lo que se deberia hacer optin a esa PDP"
23 ene 2026,14345120,Netkel,ext_elgramug,,HOME_GYMS,MLM57778477,https://articulo.mercadolibre.com.mx/p/MLM57778477,MLM1791197850,https://articulo.mercadolibre.com.mx/MLM-1791197850,,MAX_USER_WEIGHT: 150 kg,,OPTIN_SAME_PDP,IMG_ADD,ext_lopmatia,OK,OK,,,
23 ene 2026,14345143,Netkel,ext_joastori,,MARTIAL_ARTS_AND_BOXING_GLOVES,MLB56063064,https://produto.mercadolivre.com.br/p/MLB56063064,MLB2139587142,https://produto.mercadolivre.com.br/MLB-2139587142,174940269845,COLOR: Preto/ SIZE: 12oz,MLB56063064,OPTIN_SAME_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
23 ene 2026,14345148,Netkel,ext_joastori,,POWER_STRIPS,MLB27131657,https://produto.mercadolivre.com.br/p/MLB27131657,MLB1458522918,https://produto.mercadolivre.com.br/MLB-1458522918,,CABLE_LENGTH: 95 cm/ OUTLETS_NUMBER: 8/ VOLTAGE: 127/220V,MLB27131657,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
23 ene 2026,14345151,Netkel,ext_toarruss,FAMILIA_YA_CREADA,CELLPHONES,MLA2000107467,https://articulo.mercadolibre.com.ar/p/MLA2000107467,MLA1476462707,https://articulo.mercadolibre.com.ar/MLA-1476462707,,COLOR: Blanco/ INTERNAL_MEMORY: 128 GB/ RAM: 8 GB,MLA2000096511,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
23 ene 2026,14345177,Netkel,ext_joastori,,INFUSION_CAPSULES,MLA41768607,https://articulo.mercadolibre.com.ar/p/MLA41768607,MLA1493130891,https://articulo.mercadolibre.com.ar/MLA-1493130891,,SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 10,MLA,ITEM_INDEFINIDED,No se puede definir cuantos productos trae el Item,ext_lopmatia,NOT OK,NOT OK,36187456,Motivos vs PDP,"El producto esta definido a un pack de 6 con 10 unidades cada uno, existe el producto en catalogo, se deberia activar en mexico antes de finalizar 36187456"
23 ene 2026,14345400,Netkel,ext_fltangor,,POWER_GRINDERS,MLA19136133,https://articulo.mercadolibre.com.ar/p/MLA19136133,MLA640548467,https://articulo.mercadolibre.com.ar/MLA-640548467,,VOLTAGE: 220V,,OPTIN_SAME_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
23 ene 2026,14345468,Netkel,ext_igjerez,,SCHOOL_AND_OFFICE_PAPERS,MLM45108015,https://articulo.mercadolibre.com.mx/p/MLM45108015,MLM3059898486,https://articulo.mercadolibre.com.mx/MLM-3059898486,183010818433,COLOR: Mariposa,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_maminczu,OK,OK,,,
23 ene 2026,14345520,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,KITCHEN_POTS,MLA25977430,https://articulo.mercadolibre.com.ar/p/MLA25977430,MLA870697455,https://articulo.mercadolibre.com.ar/MLA-870697455,,COLOR: Negro/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ VOLUME_CAPACITY: 5 L,MLA43288278,OPTIN_OTHER_PDP,ATT_ADD_FAMILY,ext_maminczu,OK,OK,,,
23 ene 2026,14345573,Netkel,ext_elgramug,,COOKTOPS,MLB44656277,https://produto.mercadolivre.com.br/p/MLB44656277,MLB6031609686,https://produto.mercadolivre.com.br/MLB-6031609686,,COLOR: Preto/ VOLTAGE: 127/220V,,OPTIN_SAME_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
23 ene 2026,14345654,Netkel,ext_joastori,,FACIAL_SKIN_CARE_PRODUCTS,MPE19559612,https://articulo.mercadolibre.com.pe/p/MPE19559612,MPE684723964,https://articulo.mercadolibre.com.pe/MPE-684723964,,APPLICATION_MOMENT: Día/Noche/ SALE_FORMAT: Unidad/ SKIN_TYPE: Todo tipo de piel/ UNITS_PER_PACK: 1/ UNIT_VOLUME: 473 mL/ UNIT_WEIGHT: 473 g,,ITEM_INDEFINIDED,No se puede definir el producto ya que viene con regalo dependiente de stock,ext_lopmatia,OK,OK,,,
23 ene 2026,14345674,Netkel,ext_fltangor,,OFFICE_CHAIRS,MLB46046064,https://produto.mercadolivre.com.br/p/MLB46046064,MLB5282445144,https://produto.mercadolivre.com.br/MLB-5282445144,,UNITS_PER_PACK: 1,MLB46046064,OPTIN_SAME_PDP,IMG_UPDATE_ADD TITLE_UPDATE DESCRIP_UPDATE MF_UPDATE,ext_lopmatia,OK,OK,,,
23 ene 2026,14345718,Netkel,ext_elgramug,,ADHESIVE_TAPES,MLB32822781,https://produto.mercadolivre.com.br/p/MLB32822781,MLB5489796854,https://produto.mercadolivre.com.br/MLB-5489796854,,COLOR: Transparente/ LENGTH: 500 m/ PACKS_NUMBER: 1/ PATTERN_NAME: Lisa/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 20/ WIDTH: 4.5 cm,,OPTIN_SAME_PDP,IMG_ADD,ext_maminczu,OK,OK,,,
26 ene 2026,14344716,Netkel,ext_fltangor,FAMILIA_YA_CREADA,WARDROBES_AND_UPPER_STORAGES,MLB22603827,https://produto.mercadolivre.com.br/p/MLB22603827,MLB3373534491,https://produto.mercadolivre.com.br/MLB-3373534491,,COLOR: Branco,MLB64890196,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
26 ene 2026,14344797,Netkel,ext_elgramug,FAMILIA_YA_CREADA,GARDEN_MACHINE_TRIMMER_LINES,MLB27295438,https://produto.mercadolivre.com.br/p/MLB27295438,MLB3636694181,https://produto.mercadolivre.com.br/MLB-3636694181,,COLOR: Vermelho/ CUTTING_PROFILE: Quadrado/ DIAMETER: 3 mm/ LENGTH: 255 m/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ WEIGHT: 2 kg,MLB64888123,OPTIN_OTHER_PDP,Creación de familia,ext_lopmatia,OK,OK,,,
26 ene 2026,14344801,Netkel,ext_deparede,FAMILIA_YA_CREADA,SURVEILLANCE_CAMERAS,MLB35092722,https://produto.mercadolivre.com.br/p/MLB35092722,MLB2759388905,https://produto.mercadolivre.com.br/MLB-2759388905,,COLOR: Branco,MLB64888224,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
26 ene 2026,14345152,Netkel,ext_elgramug,FAMILIA_YA_CREADA,BABY_BOUNCERS,MLA63122601,https://articulo.mercadolibre.com.ar/p/MLA63122601,MLA2633027950,https://articulo.mercadolibre.com.ar/MLA-2633027950,,COLOR: Verde/ IS_ELECTRIC: No/ PATTERN_NAME: Animalitos,MLA64896773,OPTIN_OTHER_PDP,Variante creada,ext_lopmatia,OK,OK,,,
26 ene 2026,14345198,Netkel,ext_agfasson,FAMILIA_YA_CREADA,LUNCHBOXES,MLM23764995,https://articulo.mercadolibre.com.mx/p/MLM23764995,MLM4169219926,https://articulo.mercadolibre.com.mx/MLM-4169219926,,COLOR: Vino/ HEIGHT: 20 cm/ LENGTH: 22 cm/ PATTERN_NAME: Liso/ WIDTH: 14 cm,MLM64896481,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
26 ene 2026,14345291,Netkel,ext_deparede,FAMILIA_YA_CREADA,ACOUSTIC_GUITARS,MLB20747050,https://produto.mercadolivre.com.br/p/MLB20747050,MLB3281587919,https://produto.mercadolivre.com.br/MLB-3281587919,,BODY_FINISH: Brilhante/ COLOR: Natural/ HAND_ORIENTATION: Destro,MLB64896866,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
26 ene 2026,14345639,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,SHEET_PROTECTORS,MLB29630429,https://produto.mercadolivre.com.br/p/MLB29630429,MLB5303127342,https://produto.mercadolivre.com.br/MLB-5303127342,,SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 100,MLB64897838,OPTIN_OTHER_PDP,Creación y calidad integral,ext_lopmatia,OK,OK,,,
26 ene 2026,14345644,Netkel,ext_agfasson,FAMILIA_YA_CREADA,RODENT_TRAPS,MLM21425853,https://articulo.mercadolibre.com.mx/p/MLM21425853,MLM2003789357,https://articulo.mercadolibre.com.mx/MLM-2003789357,,SALE_FORMAT: Pack/ UNITS_PER_PACK: 12/ UNITS_PER_PACKAGE: 2,MLM64897996,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
26 ene 2026,14545784,Netkel,ext_namangas,,VEHICLE_BATTERIES,MLB45737219,https://produto.mercadolivre.com.br/p/MLB45737219,MLB4029058857,https://produto.mercadolivre.com.br/MLB-4029058857,,TERMINAL_SIDE: Direito,,OPTIN_SAME_PDP,DESCRIP_UPDATE,ext_lopmatia,OK,OK,,,
26 ene 2026,14545811,Netkel,ext_agfasson,FAMILIA_YA_CREADA,KAYAKS,MLA46107800,https://articulo.mercadolibre.com.ar/p/MLA46107800,MLA786624073,https://articulo.mercadolibre.com.ar/MLA-786624073,,COLOR: Todos/ INCLUDES_LIFEJACKET: Sí/ INCLUDES_PADDLE: Sí/ KAYAK_HEIGHT: 30 cm/ KAYAK_LENGTH: 4 m/ KAYAK_WIDTH: 84 cm/ SEAT_TYPE: 2 / 3,MLA46107803,OPTIN_OTHER_PDP,IMG_UPDATE,ext_lopmatia,NOT OK,NOT OK,Item indefinido,ID PDP vs Item indefinido,"El producto no especifica ningún color, si no que ofrece todos y la elección del mismo es posterior a la compra por mensaje"
26 ene 2026,14545816,Netkel,ext_fltangor,,FRYING_PANS_WOKS_GRIDDLES_AND_GRILL_PANS,MLM64176949,https://articulo.mercadolibre.com.mx/p/MLM64176949,MLM2342125362,https://articulo.mercadolibre.com.mx/MLM-2342125362,,COLOR: Rosa/ UNITS_PER_PACK: 3/ VOLUME_CAPACITY: 5 L,MLM64176949,OPTIN_SAME_PDP,IMG_UPDATE_ADD  TITLE_UPDATE DESCRIP_UPDATE,ext_lopmatia,OK,OK,,,
26 ene 2026,14545869,Netkel,ext_deparede,,WATER_PURIFIERS_AND_FILTERS,MLB23527155,https://produto.mercadolivre.com.br/p/MLB23527155,MLB2612325989,https://produto.mercadolivre.com.br/MLB-2612325989,,COLOR: Marrom,MLB,PAIN_APD,No se puede crear por la estructura del APD,ext_vitofalo,OK,OK,,,
26 ene 2026,14545938,Netkel,ext_agfasson,,SOFAS_FUTONS_AND_ARMCHAIRS,MLB43978217,https://produto.mercadolivre.com.br/p/MLB43978217,MLB4023395819,https://produto.mercadolivre.com.br/MLB-4023395819,187503620343,COLOR: Cinza-claro/ FABRIC_DESIGN: Liso,,NOT_VARIATION_STOCK,El ítem muestra el color gris oscuro.,ext_maminczu,OK,OK,,,
26 ene 2026,14545938,Netkel,ext_elgramug,,SOFAS_FUTONS_AND_ARMCHAIRS,MLB44014202,https://produto.mercadolivre.com.br/p/MLB44014202,MLB4023395819,https://produto.mercadolivre.com.br/MLB-4023395819,187502541727,COLOR: Preto/ FABRIC_DESIGN: Liso,,NOT_VARIATION_STOCK,El ítem muestra el producto color gris oscuro.,ext_maminczu,OK,OK,,,
26 ene 2026,14545938,Netkel,ext_hernflor,,SOFAS_FUTONS_AND_ARMCHAIRS,MLB43989180,https://produto.mercadolivre.com.br/p/MLB43989180,MLB2927063542,https://produto.mercadolivre.com.br/MLB-2927063542,175705949060,COLOR: Cinza-chumbo,,NOT_VARIATION_STOCK,El ítem muestra el color capuccino.,ext_vitofalo,OK,OK,,,
26 ene 2026,14545945,Netkel,ext_toarruss,,INDUSTRIAL_SAWS,MLA46714020,https://articulo.mercadolibre.com.ar/p/MLA46714020,MLA1967197382,https://articulo.mercadolibre.com.ar/MLA-1967197382,,VOLTAGE: 220V,MLA46714020,OPTIN_SAME_PDP,Agregado imagenes,ext_maminczu,OK,OK,,,
26 ene 2026,14545955,Netkel,ext_aiolmedo,,STATIONARY_BICYCLES,MLB64321393,https://produto.mercadolivre.com.br/p/MLB64321393,MLB6112830392,https://produto.mercadolivre.com.br/MLB-6112830392,188705953338,COLOR: Amarelo,,OPTIN_SAME_PDP,IMG_UPDATE,ext_vitofalo,OK,OK,,,
26 ene 2026,14545968,Netkel,ext_joavgust,,FIRE_EXTINGUISHERS,MLA27955626,https://articulo.mercadolibre.com.ar/p/MLA27955626,MLA2194882572,https://articulo.mercadolibre.com.ar/MLA-2194882572,,FIRE_EXTINGUISHER_CAPACITY: 5 kg,,PAIN_APD,"Dominio sin att para diferenciar variantes con accesorios ""soporte, Chapa Baliza""",ext_lopmatia,OK,OK,,,
26 ene 2026,14545968,Netkel,ext_siosanch,,FIRE_EXTINGUISHERS,MLA27955626,https://articulo.mercadolibre.com.ar/p/MLA27955626,MLA2018385406,https://articulo.mercadolibre.com.ar/MLA-2018385406,,FIRE_EXTINGUISHER_CAPACITY: 5 kg,,PAIN_APD,"Dominio sin att para diferenciar variantes con accesorios ""soporte, Chapa Baliza""",ext_maminczu,OK,OK,,,
26 ene 2026,14545968,Netkel,ext_siosanch,,FIRE_EXTINGUISHERS,MLA11637973,https://articulo.mercadolibre.com.ar/p/MLA11637973,MLA1381067353,https://articulo.mercadolibre.com.ar/MLA-1381067353,,FIRE_EXTINGUISHER_CAPACITY: 2.5 kg,,PAIN_APD,"Dominio sin att para diferenciar variantes con accesorios ""soporte, Chapa Baliza""",ext_maminczu,OK,OK,,,
26 ene 2026,14545968,Netkel,ext_siosanch,,FIRE_EXTINGUISHERS,MLA27955626,https://articulo.mercadolibre.com.ar/p/MLA27955626,MLA1438219341,https://articulo.mercadolibre.com.ar/MLA-1438219341,,FIRE_EXTINGUISHER_CAPACITY: 5 kg,,PAIN_APD,"Dominio sin att para diferenciar variantes con accesorios ""soporte, Chapa Baliza""",ext_lopmatia,OK,OK,,,
26 ene 2026,14546006,Netkel,ext_hernflor,,COOKTOPS,MLA47425753,https://articulo.mercadolibre.com.ar/p/MLA47425753,MLA1566255077,https://articulo.mercadolibre.com.ar/MLA-1566255077,,COLOR: Negro/ VOLTAGE: 220V,,DESESTIMAR,No es un kit oficial,ext_maminczu,OK,OK,,,
26 ene 2026,14546008,Netkel,ext_namangas,FAMILIA_YA_CREADA,POSTERS,MLB35736824,https://produto.mercadolivre.com.br/p/MLB35736824,MLB6087150006,https://produto.mercadolivre.com.br/MLB-6087150006,,HEIGHT: 57.5 cm/ PRINTING_TYPE: Cor/ WIDTH: 83.5 cm,MLB35736826,OPTIN_OTHER_PDP,IMG_UPDATE,ext_maminczu,OK,OK,,,
26 ene 2026,14546019,Netkel,ext_fagaglia,,MOTORCYCLE_TIRES,MLB45758675,https://produto.mercadolivre.com.br/p/MLB45758675,MLB3968706641,https://produto.mercadolivre.com.br/MLB-3968706641,,LOAD_INDEX: 73/ MOUNTING_TYPE: Sem câmara/ POSITION: Traseira/ SPEED_INDEX: W/ TIRES_NUMBER: 1,,OPTIN_SAME_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
26 ene 2026,14546020,Netkel,ext_joavgust,,KAYAKS,MLA28493241,https://articulo.mercadolibre.com.ar/p/MLA28493241,MLA782326901,https://articulo.mercadolibre.com.ar/MLA-782326901,,COLOR: Todos/ INCLUDES_LIFEJACKET: Sí/ INCLUDES_PADDLE: Sí/ KAYAK_HEIGHT: 30 cm/ KAYAK_LENGTH: 4 m/ KAYAK_WIDTH: 74 cm/ SEAT_TYPE: 2,,DESESTIMAR,No es un kit oficial,ext_vitofalo,OK,OK,,,
26 ene 2026,14546046,Netkel,ext_flagusti,,DESKTOP_COMPUTER_KITS,MLB54261700,https://produto.mercadolivre.com.br/p/MLB54261700,MLB4253776175,https://produto.mercadolivre.com.br/MLB-4253776175,,DRIVE_CAPACITY: 1 TB/ GRAPHIC_CARD: GEFORCE RTX 5060 8GB/ PROCESSOR_BRAND: AMD/ PROCESSOR_MODEL: 5700X/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 16 GB,,DESESTIMAR,No parece ser un kit oficial y no puedo validar el modelo correcto,ext_lopmatia,OK,OK,,,
